doi,regex_label,exemplar,alpha,pre,post,all,regex_inclusion,regex_exclusion,location_start,location_end,alpha_string,substring_between_cronbach_and_estimate,substring_immediately_before_estimate,substring_immediately_after_estimate,exclude_master,exclude_comparison_present,exclude_comparison_present_immediately_before_estimate,exclude_comparison_present_immediately_after_estimate,exclude_comparison_present_after_estimate,exclude_cutoff_present,exclude_range_present,exclude_p_present,exclude_significance_present,exclude_doi_present,exclude_psychometrika_present,exclude_odd_string_present
10.1037_0022-006X.73.4.689,test-retest reliability,2,NA,"ncy (α = .90), had excellent test-retest reliabili","ty (r = .73), and were fairly consistent with famil","ncy (α = .90), had excellent test-retest reliability (r = .73), and were fairly consistent with famil",test(-| )retest reliabilit,none,24063,24084,.73,ty (r = ,r = ,"3), and",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.73.4.689,test-retest reliability,3,0.55,have been shown to have good test-retest reliabili,"ty (κ = .55).

#### procedure

**adolescents' self-","have been shown to have good test-retest reliability (κ = .55).

#### procedure

**adolescents' self-",test(-| )retest reliabilit,none,24358,24379,.55,ty (κ = ,κ = ,"5).

##",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.73.4.769,test-retest reliability,1,NA,consistency of α = .92 and a test-retest reliabili,ty of r = .79 have been reported (costa &amp; mccra,consistency of α = .92 and a test-retest reliability of r = .79 have been reported (costa &amp; mccra,test(-| )retest reliabilit,none,14623,14644,.79,ty of r = ,r = ,9 have ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.73.4.769,test-retest reliability,2,NA,eptable: average α = .91 and test-retest reliabili,"ty of r = .90 (kring et al., 1994). internal consis","eptable: average α = .91 and test-retest reliability of r = .90 (kring et al., 1994). internal consis",test(-| )retest reliabilit,none,15412,15433,.90,ty of r = ,r = ,0 (krin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.73.6.1045,test-retest reliability,1,NA,"y, internal consistency, and test-retest reliabili",ty of the toca-r as well as its concurrent and pred,"y, internal consistency, and test-retest reliability of the toca-r as well as its concurrent and pred",test(-| )retest reliabilit,none,22572,22593,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.73.6.1045,test-retest reliability,2,NA,ncurrent validity as well as test-retest reliabili,"ty (macgowan et al., 2002). using pretest data, cro","ncurrent validity as well as test-retest reliability (macgowan et al., 2002). using pretest data, cro",test(-| )retest reliabilit,none,24926,24947,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.73.6.1107,test-retest reliability,1,NA,", &amp; agras, w. s. (2000). test-retest reliabili",ty of the eating disorder examination. internationa,", &amp; agras, w. s. (2000). test-retest reliability of the eating disorder examination. internationa",test(-| )retest reliabilit,none,42679,42700,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.10,test-retest reliability,1,0.83,"ely), and the scale has good test-retest reliabili","ty (rs = 0.83, 0.82, 0.79, and 0.84, respectively).","ely), and the scale has good test-retest reliability (rs = 0.83, 0.82, 0.79, and 0.84, respectively).",test(-| )retest reliabilit,none,13219,13240,.83,ty (rs = 0, = 0,"3, 0.82",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.10,test-retest reliability,2,NA,.79) in this sample and good test-retest reliabili,ty (r = 0.90); the clinical cutoff is scores greate,.79) in this sample and good test-retest reliability (r = 0.90); the clinical cutoff is scores greate,test(-| )retest reliabilit,none,14603,14624,.90,ty (r = 0, = 0,0); the,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.10,test-retest reliability,3,NA,"nd &amp; lovibond, 1995) and test-retest reliabili",ty (rs = 0.71–0.81 for each scale). scores on each ,"nd &amp; lovibond, 1995) and test-retest reliability (rs = 0.71–0.81 for each scale). scores on each ",test(-| )retest reliabilit,none,15650,15671,.71,ty (rs = 0, = 0,1–0.81 ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.121,test-retest reliability,1,0.93,mplaints) symptoms. one-week test-retest reliabili,ty of .93 and interparent reliability of .66 for in,mplaints) symptoms. one-week test-retest reliability of .93 and interparent reliability of .66 for in,test(-| )retest reliabilit,none,18029,18050,.93,ty of , of ,3 and i,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.152,test-retest reliability,1,0.65,s symptomatic of depression. test-retest reliabili,"ty has been reported to be .65 (ogles, lambert, &am","s symptomatic of depression. test-retest reliability has been reported to be .65 (ogles, lambert, &am",test(-| )retest reliabilit,none,16677,16698,.65,ty has been reported to be , be ,5 (ogle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.152,test-retest reliability,2,NA,"owitz et al., 1988) and high test-retest reliabili","ty, r = .90 (hansen, &amp; lambert, 1996).

**rosen","owitz et al., 1988) and high test-retest reliability, r = .90 (hansen, &amp; lambert, 1996).

**rosen",test(-| )retest reliabilit,none,17380,17401,.90,"ty, r = ",r = ,0 (hans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.152,test-retest reliability,3,NA,al reliability (.89-.94) and test-retest reliabili,ty (.80–.90) and adequate sensitivity to change hav,al reliability (.89-.94) and test-retest reliability (.80–.90) and adequate sensitivity to change hav,test(-| )retest reliabilit,none,17735,17756,.80,ty (,ty (,0–.90) ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.152,test-retest reliability,4,NA, ranging from .77 to .90 and test-retest reliabili,"ty of between .80 and .90 over a 1-week interval.

"," ranging from .77 to .90 and test-retest reliability of between .80 and .90 over a 1-week interval.

",test(-| )retest reliabilit,none,18089,18110,.80,ty of between ,een ,0 and .,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.152,test-retest reliability,5,NA,reliability coefficients and test-retest reliabili,"ty coefficients (kuiper &amp; olinger, 1989).

####","reliability coefficients and test-retest reliability coefficients (kuiper &amp; olinger, 1989).

####",test(-| )retest reliabilit,none,18378,18399,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.152,test-retest reliability,6,0.65,"present study, we used a bdi test-retest reliabili","ty of .65 (ogles et al., 1995). calculations determ","present study, we used a bdi test-retest reliability of .65 (ogles et al., 1995). calculations determ",test(-| )retest reliabilit,none,19463,19484,.65,ty of , of ,5 (ogle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.168,test-retest reliability,1,NA,1997). kappa coefficients of test-retest reliabili,ty between .77 and .96 were found for the disorders,1997). kappa coefficients of test-retest reliability between .77 and .96 were found for the disorders,test(-| )retest reliabilit,none,14659,14680,.77,ty between ,een ,7 and .,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.168,test-retest reliability,2,NA,"03; rosen et al., 2000). the test-retest reliabili",ty was satisfactory for all domains in women with s,"03; rosen et al., 2000). the test-retest reliability was satisfactory for all domains in women with s",test(-| )retest reliabilit,none,16177,16198,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.168,test-retest reliability,3,NA,idity was found. data on the test-retest reliabili,ty were not yet available. the internal consistency,idity was found. data on the test-retest reliability were not yet available. the internal consistency,test(-| )retest reliabilit,none,17670,17691,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.168,test-retest reliability,4,NA,ry within dutch samples. the test-retest reliabili,ty of the griss subscales was sufficient with r = .,ry within dutch samples. the test-retest reliability of the griss subscales was sufficient with r = .,test(-| )retest reliabilit,none,19347,19368,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.186,test-retest reliability,1,0.84,al consistency (α = .86) and test-retest reliabili,ty (κ = 0.84). its validity is supported by a stron,al consistency (α = .86) and test-retest reliability (κ = 0.84). its validity is supported by a stron,test(-| )retest reliabilit,none,11908,11929,.84,ty (κ = 0, = 0,4). its,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.1.199,test-retest reliability,1,NA,al score has documented high test-retest reliabili,ty and strong concurrent validity. it demonstrated ,al score has documented high test-retest reliability and strong concurrent validity. it demonstrated ,test(-| )retest reliabilit,none,12668,12689,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.199,test-retest reliability,2,NA, cafas has demonstrated high test-retest reliabili,"ty, interrater reliability, construct related valid"," cafas has demonstrated high test-retest reliability, interrater reliability, construct related valid",test(-| )retest reliabilit,none,13234,13255,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.1.55,test-retest reliability,1,NA, has been shown to have good test-retest reliabili,ty and has been related to other measures of family, has been shown to have good test-retest reliability and has been related to other measures of family,test(-| )retest reliabilit,none,18314,18335,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.2.337,test-retest reliability,1,NA,ent internal consistency and test-retest reliabili,"ty (m. j. klein et al., 1993) and good convergent a","ent internal consistency and test-retest reliability (m. j. klein et al., 1993) and good convergent a",test(-| )retest reliabilit,none,13844,13865,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.489,test-retest reliability,1,NA,ent internal consistency and test-retest reliabili,ty as well as validity. each of the 113 constituent,ent internal consistency and test-retest reliability as well as validity. each of the 113 constituent,test(-| )retest reliabilit,none,17830,17851,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.489,test-retest reliability,2,0.7,ing from .71 to .87 and with test-retest reliabili,"ty figures averaging .70 (kovacs, 1992). each of th","ing from .71 to .87 and with test-retest reliability figures averaging .70 (kovacs, 1992). each of th",test(-| )retest reliabilit,none,18929,18950,.70,ty figures averaging ,ing ,0 (kova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.489,test-retest reliability,3,NA,questions. kappas for 2-week test-retest reliabili,ty for “ever trying” one of five substances average,questions. kappas for 2-week test-retest reliability for “ever trying” one of five substances average,test(-| )retest reliabilit,none,19808,19829,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.489,test-retest reliability,4,NA,th a mean of .87; short-term test-retest reliabili,ties range from .77 to .97; validity is extensively,th a mean of .87; short-term test-retest reliabilities range from .77 to .97; validity is extensively,test(-| )retest reliabilit,none,20866,20887,.77,ties range from ,rom ,7 to .9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.489,test-retest reliability,5,NA,ly used test of achievement. test-retest reliabili,ties for the reading and math subtest scores range ,ly used test of achievement. test-retest reliabilities for the reading and math subtest scores range ,test(-| )retest reliabilit,none,24155,24176,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.489,test-retest reliability,6,NA," range from .75 to .84, with test-retest reliabili","ties ranging from .69 to .80.

#### service measure"," range from .75 to .84, with test-retest reliabilities ranging from .69 to .80.

#### service measure",test(-| )retest reliabilit,none,25036,25057,.69,ties ranging from ,rom ,9 to .8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,1,NA,the pretreatment assessment. test-retest reliabili,ty was calculated by means of the pre- and posttrea,the pretreatment assessment. test-retest reliability was calculated by means of the pre- and posttrea,test(-| )retest reliabilit,none,12792,12813,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.535,test-retest reliability,2,0.56," this sample was .96, with a test-retest reliabili","ty of .56.

**2\. pulmonary-specific quality of lif"," this sample was .96, with a test-retest reliability of .56.

**2\. pulmonary-specific quality of lif",test(-| )retest reliabilit,none,13333,13354,.56,ty of , of ,"6.

**2",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,3,0.81," this sample was .88, with a test-retest reliabili","ty of .81.

**3\. beck depression inventory (bdi)**"," this sample was .88, with a test-retest reliability of .81.

**3\. beck depression inventory (bdi)**",test(-| )retest reliabilit,none,13662,13683,.81,ty of , of ,"1.

**3",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,4,0.74," this sample was .89, with a test-retest reliabili","ty of .74.

**4\. state-trait anxiety inventory—sta"," this sample was .89, with a test-retest reliability of .74.

**4\. state-trait anxiety inventory—sta",test(-| )retest reliabilit,none,13995,14016,.74,ty of , of ,"4.

**4",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,5,0.62," this sample was .93, with a test-retest reliabili","ty of .62.

**5\. perceived stress scale (pss)**

t"," this sample was .93, with a test-retest reliability of .62.

**5\. perceived stress scale (pss)**

t",test(-| )retest reliabilit,none,14449,14470,.62,ty of , of ,"2.

**5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,6,0.65," this sample was .87, with a test-retest reliabili","ty of .65.

**6\. sf-36**

the sf-36 is a self-repo"," this sample was .87, with a test-retest reliability of .65.

**6\. sf-36**

the sf-36 is a self-repo",test(-| )retest reliabilit,none,14807,14828,.65,ty of , of ,"5.

**6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,7,NA,the internal consistency and test-retest reliabili,"ty, respectively, for each subscale were as follows","the internal consistency and test-retest reliability, respectively, for each subscale were as follows",test(-| )retest reliabilit,none,15276,15297,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.535,test-retest reliability,8,0.49,omitted because of their low test-retest reliabili,"ty (rs = .49 and .30, respectively).

**7\. life or","omitted because of their low test-retest reliability (rs = .49 and .30, respectively).

**7\. life or",test(-| )retest reliabilit,none,15657,15678,.49,ty (rs = ,s = ,9 and .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,9,0.81," this sample was .88, with a test-retest reliabili","ty of .81.

**8\. perceived social support scale**
"," this sample was .88, with a test-retest reliability of .81.

**8\. perceived social support scale**
",test(-| )retest reliabilit,none,16055,16076,.81,ty of , of ,"1.

**8",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,10,0.62," this sample was .94, with a test-retest reliabili","ty of .62.

**9\. university of california, san die"," this sample was .94, with a test-retest reliability of .62.

**9\. university of california, san die",test(-| )retest reliabilit,none,16421,16442,.62,ty of , of ,"2.

**9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,11,0.82," this sample was .96, with a test-retest reliabili","ty of .82.

**10\. cope inventory**

cope inventory"," this sample was .96, with a test-retest reliability of .82.

**10\. cope inventory**

cope inventory",test(-| )retest reliabilit,none,16895,16916,.82,ty of , of ,"2.

**1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0022-006X.74.3.535,test-retest reliability,12,NA,the internal consistency and test-retest reliabili,"ty, respectively, for each of the subscales are as ","the internal consistency and test-retest reliability, respectively, for each of the subscales are as ",test(-| )retest reliabilit,none,17460,17481,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.602,test-retest reliability,1,NA,s established interrater and test-retest reliabili,"ty (grilo, lozano, &amp; elder, 2005; grilo, masheb","s established interrater and test-retest reliability (grilo, lozano, &amp; elder, 2005; grilo, masheb",test(-| )retest reliabilit,none,9741,9762,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.602,test-retest reliability,2,NA,", 2001a, 2001b) and has good test-retest reliabili","ty (reas, grilo, &amp; masheb, 2006). the three fac",", 2001a, 2001b) and has good test-retest reliability (reas, grilo, &amp; masheb, 2006). the three fac",test(-| )retest reliabilit,none,10285,10306,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0022-006X.74.3.602,test-retest reliability,3,NA,. a. (2005). inter-rater and test-retest reliabili,ty of the spanish language version of the eating di,. a. (2005). inter-rater and test-retest reliability of the spanish language version of the eating di,test(-| )retest reliabilit,none,48333,48354,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
