doi,alpha
10.1037_0022-006X.61.3.516,FALSE
10.1037_0022-006X.61.3.520,FALSE
10.1037_0022-006X.61.4.539,FALSE
10.1037_0022-006X.61.4.542,FALSE
10.1037_0022-006X.61.4.549,FALSE
10.1037_0022-006X.61.4.561,FALSE
10.1037_0022-006X.61.4.574,FALSE
10.1037_0022-006X.61.4.586,FALSE
10.1037_0022-006X.61.4.596,FALSE
10.1037_0022-006X.61.4.611,FALSE
10.1037_0022-006X.61.4.620,FALSE
10.1037_0022-006X.61.4.631,FALSE
10.1037_0022-006X.61.4.639,FALSE
10.1037_0022-006X.61.4.646,FALSE
10.1037_0022-006X.61.4.653,FALSE
10.1037_0022-006X.61.4.667,FALSE
10.1037_0022-006X.61.4.678,FALSE
10.1037_0022-006X.61.4.686,FALSE
10.1037_0022-006X.61.4.696,FALSE
10.1037_0022-006X.61.4.699,FALSE
10.1037_0022-006X.61.5.715,FALSE
10.1037_0022-006X.61.5.718,FALSE
10.1037_0022-006X.61.5.723,FALSE
10.1037_0022-006X.61.5.732,FALSE
10.1037_0022-006X.61.5.743,FALSE
10.1037_0022-006X.61.5.751,FALSE
10.1037_0022-006X.61.5.761,FALSE
10.1037_0022-006X.61.5.768,FALSE
10.1037_0022-006X.61.5.778,FALSE
10.1037_0022-006X.61.5.790,FALSE
10.1037_0022-006X.61.5.804,FALSE
10.1037_0022-006X.61.5.812,FALSE
10.1037_0022-006X.61.5.822,FALSE
10.1037_0022-006X.61.5.839,FALSE
10.1037_0022-006X.61.5.849,FALSE
10.1037_0022-006X.61.5.858,FALSE
10.1037_0022-006X.61.5.871,FALSE
10.1037_0022-006X.61.5.887,FALSE
10.1037_0022-006X.61.5.892,FALSE
10.1037_0022-006X.61.6.1003,FALSE
10.1037_0022-006X.61.6.1011,FALSE
10.1037_0022-006X.61.6.1020,FALSE
10.1037_0022-006X.61.6.1028,FALSE
10.1037_0022-006X.61.6.1038,FALSE
10.1037_0022-006X.61.6.1053,FALSE
10.1037_0022-006X.61.6.1059,FALSE
10.1037_0022-006X.61.6.1068,FALSE
10.1037_0022-006X.61.6.1083,FALSE
10.1037_0022-006X.61.6.1091,FALSE
10.1037_0022-006X.61.6.1100,FALSE
10.1037_0022-006X.61.6.907,FALSE
10.1037_0022-006X.61.6.911,FALSE
10.1037_0022-006X.61.6.920,FALSE
10.1037_0022-006X.61.6.929,FALSE
10.1037_0022-006X.61.6.940,FALSE
10.1037_0022-006X.61.6.952,FALSE
10.1037_0022-006X.61.6.966,FALSE
10.1037_0022-006X.61.6.975,FALSE
10.1037_0022-006X.61.6.984,FALSE
10.1037_0022-006X.61.6.992,FALSE
10.1037_0022-006X.62.1.100,FALSE
10.1037_0022-006X.62.1.111,FALSE
10.1037_0022-006X.62.1.124,FALSE
10.1037_0022-006X.62.1.130,FALSE
10.1037_0022-006X.62.1.141,FALSE
10.1037_0022-006X.62.1.157,FALSE
10.1037_0022-006X.62.1.165,FALSE
10.1037_0022-006X.62.1.17,FALSE
10.1037_0022-006X.62.1.172,FALSE
10.1037_0022-006X.62.1.180,FALSE
10.1037_0022-006X.62.1.185,FALSE
10.1037_0022-006X.62.1.34,FALSE
10.1037_0022-006X.62.1.43,FALSE
10.1037_0022-006X.62.1.49,FALSE
10.1037_0022-006X.62.1.55,FALSE
10.1037_0022-006X.62.1.6,FALSE
10.1037_0022-006X.62.1.63,FALSE
10.1037_0022-006X.62.1.69,FALSE
10.1037_0022-006X.62.1.75,FALSE
10.1037_0022-006X.62.1.83,FALSE
10.1037_0022-006X.62.1.92,FALSE
10.1037_0022-006X.62.2.213,FALSE
10.1037_0022-006X.62.2.221,FALSE
10.1037_0022-006X.62.2.228,FALSE
10.1037_0022-006X.62.2.243,FALSE
10.1037_0022-006X.62.2.261,FALSE
10.1037_0022-006X.62.2.276,FALSE
10.1037_0022-006X.62.2.281,FALSE
10.1037_0022-006X.62.2.285,FALSE
10.1037_0022-006X.62.2.297,FALSE
10.1037_0022-006X.62.2.306,FALSE
10.1037_0022-006X.62.2.315,FALSE
10.1037_0022-006X.62.2.333,FALSE
10.1037_0022-006X.62.2.341,FALSE
10.1037_0022-006X.62.2.350,FALSE
10.1037_0022-006X.62.2.359,FALSE
10.1037_0022-006X.62.2.375,FALSE
10.1037_0022-006X.62.2.381,FALSE
10.1037_0022-006X.62.2.387,FALSE
10.1037_0022-006X.62.2.398,FALSE
10.1037_0022-006X.62.2.410,FALSE
10.1037_0022-006X.62.3.427,FALSE
10.1037_0022-006X.62.3.429,FALSE
10.1037_0022-006X.62.3.441,FALSE
10.1037_0022-006X.62.3.450,FALSE
10.1037_0022-006X.62.3.463,FALSE
10.1037_0022-006X.62.3.477,FALSE
10.1037_0022-006X.62.3.488,FALSE
10.1037_0022-006X.62.3.510,FALSE
10.1037_0022-006X.62.3.522,FALSE
10.1037_0022-006X.62.3.535,FALSE
10.1037_0022-006X.62.3.539,FALSE
10.1037_0022-006X.62.3.550,FALSE
10.1037_0022-006X.62.3.569,FALSE
10.1037_0022-006X.62.3.576,FALSE
10.1037_0022-006X.62.3.583,FALSE
10.1037_0022-006X.62.3.594,FALSE
10.1037_0022-006X.62.3.627,FALSE
10.1037_0022-006X.62.3.636,FALSE
10.1037_0022-006X.62.3.640,FALSE
10.1037_0022-006X.62.3.645,FALSE
10.1037_0022-006X.62.4.667,FALSE
10.1037_0022-006X.62.4.670,FALSE
10.1037_0022-006X.62.4.679,FALSE
10.1037_0022-006X.62.4.686,FALSE
10.1037_0022-006X.62.4.710,FALSE
10.1037_0022-006X.62.4.718,FALSE
10.1037_0022-006X.62.4.729,FALSE
10.1037_0022-006X.62.4.737,FALSE
10.1037_0022-006X.62.4.746,FALSE
10.1037_0022-006X.62.4.757,FALSE
10.1037_0022-006X.62.4.766,FALSE
10.1037_0022-006X.62.4.783,FALSE
10.1037_0022-006X.62.4.793,FALSE
10.1037_0022-006X.62.4.800,FALSE
10.1037_0022-006X.62.4.801,FALSE
10.1037_0022-006X.62.4.809,FALSE
10.1037_0022-006X.62.4.818,FALSE
10.1037_0022-006X.62.4.827,FALSE
10.1037_0022-006X.62.4.833,FALSE
10.1037_0022-006X.62.4.843,FALSE
10.1037_0022-006X.62.4.856,FALSE
10.1037_0022-006X.62.4.861,FALSE
10.1037_0022-006X.62.4.865,FALSE
10.1037_0022-006X.62.5.1000,FALSE
10.1037_0022-006X.62.5.1009,FALSE
10.1037_0022-006X.62.5.1017,FALSE
10.1037_0022-006X.62.5.1026,FALSE
10.1037_0022-006X.62.5.1053,FALSE
10.1037_0022-006X.62.5.1058,FALSE
10.1037_0022-006X.62.5.1064,FALSE
10.1037_0022-006X.62.5.1069,FALSE
10.1037_0022-006X.62.5.883,FALSE
10.1037_0022-006X.62.5.887,FALSE
10.1037_0022-006X.62.5.901,FALSE
10.1037_0022-006X.62.5.918,FALSE
10.1037_0022-006X.62.5.928,FALSE
10.1037_0022-006X.62.5.942,FALSE
10.1037_0022-006X.62.5.949,FALSE
10.1037_0022-006X.62.5.952,FALSE
10.1037_0022-006X.62.5.955,FALSE
10.1037_0022-006X.62.5.960,FALSE
10.1037_0022-006X.62.5.975,FALSE
10.1037_0022-006X.62.5.989,FALSE
10.1037_0022-006X.62.6.1096,FALSE
10.1037_0022-006X.62.6.1108,FALSE
10.1037_0022-006X.62.6.1116,FALSE
10.1037_0022-006X.62.6.1127,FALSE
10.1037_0022-006X.62.6.1141,FALSE
10.1037_0022-006X.62.6.1159,FALSE
10.1037_0022-006X.62.6.1167,FALSE
10.1037_0022-006X.62.6.1177,FALSE
10.1037_0022-006X.62.6.1182,FALSE
10.1037_0022-006X.62.6.1187,FALSE
10.1037_0022-006X.62.6.1222,FALSE
10.1037_0022-006X.62.6.1229,FALSE
10.1037_0022-006X.62.6.1235,FALSE
10.1037_0022-006X.62.6.510,FALSE
10.1037_0022-006X.62.6.695,FALSE
10.1037_0022-006X.63.1.108,FALSE
10.1037_0022-006X.63.1.115,FALSE
10.1037_0022-006X.63.1.133,FALSE
10.1037_0022-006X.63.1.141,FALSE
10.1037_0022-006X.63.1.145,FALSE
10.1037_0022-006X.63.1.149,FALSE
10.1037_0022-006X.63.1.15,FALSE
10.1037_0022-006X.63.1.158,FALSE
10.1037_0022-006X.63.1.28,FALSE
10.1037_0022-006X.63.1.37,FALSE
10.1037_0022-006X.63.1.46,FALSE
10.1037_0022-006X.63.1.49,FALSE
10.1037_0022-006X.63.1.52,FALSE
10.1037_0022-006X.63.1.6,FALSE
10.1037_0022-006X.63.1.60,FALSE
10.1037_0022-006X.63.1.70,FALSE
10.1037_0022-006X.63.1.79,FALSE
10.1037_0022-006X.63.1.90,FALSE
10.1037_0022-006X.63.2.179,FALSE
10.1037_0022-006X.63.2.182,FALSE
10.1037_0022-006X.63.2.197,FALSE
10.1037_0022-006X.63.2.207,FALSE
10.1037_0022-006X.63.2.214,FALSE
10.1037_0022-006X.63.2.220,FALSE
10.1037_0022-006X.63.2.238,FALSE
10.1037_0022-006X.63.2.256,FALSE
10.1037_0022-006X.63.2.270,FALSE
10.1037_0022-006X.63.2.280,FALSE
10.1037_0022-006X.63.2.290,FALSE
10.1037_0022-006X.63.2.296,FALSE
10.1037_0022-006X.63.2.308,FALSE
10.1037_0022-006X.63.2.313,FALSE
10.1037_0022-006X.63.2.317,FALSE
10.1037_0022-006X.63.2.321,FALSE
10.1037_0022-006X.63.3.339,FALSE
10.1037_0022-006X.63.3.343,FALSE
10.1037_0022-006X.63.3.345,FALSE
10.1037_0022-006X.63.3.356,FALSE
10.1037_0022-006X.63.3.369,FALSE
10.1037_0022-006X.63.3.378,FALSE
10.1037_0022-006X.63.3.400,FALSE
10.1037_0022-006X.63.3.419,FALSE
10.1037_0022-006X.63.3.426,FALSE
10.1037_0022-006X.63.3.437,FALSE
10.1037_0022-006X.63.3.438,FALSE
10.1037_0022-006X.63.3.454,FALSE
10.1037_0022-006X.63.3.469,FALSE
10.1037_0022-006X.63.3.474,FALSE
10.1037_0022-006X.63.3.479,FALSE
10.1037_0022-006X.63.3.484,FALSE
10.1037_0022-006X.63.3.494,FALSE
10.1037_0022-006X.63.3.495,FALSE
10.1037_0022-006X.63.4.515,FALSE
10.1037_0022-006X.63.4.529,FALSE
10.1037_0022-006X.63.4.569,FALSE
10.1037_0022-006X.63.4.579,FALSE
10.1037_0022-006X.63.4.585,FALSE
10.1037_0022-006X.63.4.604,FALSE
10.1037_0022-006X.63.4.658,FALSE
10.1037_0022-006X.63.4.668,FALSE
10.1037_0022-006X.63.4.672,FALSE
10.1037_0022-006X.63.4.676,FALSE
10.1037_0022-006X.63.5.683,FALSE
10.1037_0022-006X.63.5.688,FALSE
10.1037_0022-006X.63.5.702,FALSE
10.1037_0022-006X.63.5.709,FALSE
10.1037_0022-006X.63.5.717,FALSE
10.1037_0022-006X.63.5.718,FALSE
10.1037_0022-006X.63.5.726,FALSE
10.1037_0022-006X.63.5.737,FALSE
10.1037_0022-006X.63.5.749,FALSE
10.1037_0022-006X.63.5.766,FALSE
10.1037_0022-006X.63.5.779,FALSE
10.1037_0022-006X.63.5.787,FALSE
10.1037_0022-006X.63.5.793,FALSE
10.1037_0022-006X.63.5.802,FALSE
10.1037_0022-006X.63.5.809,FALSE
10.1037_0022-006X.63.5.810,FALSE
10.1037_0022-006X.63.5.823,FALSE
10.1037_0022-006X.63.5.830,FALSE
10.1037_0022-006X.63.5.831,FALSE
10.1037_0022-006X.63.5.841,FALSE
10.1037_0022-006X.63.6.1005,FALSE
10.1037_0022-006X.63.6.1022,FALSE
10.1037_0022-006X.63.6.1032,FALSE
10.1037_0022-006X.63.6.862,FALSE
10.1037_0022-006X.63.6.877,FALSE
10.1037_0022-006X.63.6.907,FALSE
10.1037_0022-006X.63.6.919,FALSE
10.1037_0022-006X.63.6.928,FALSE
10.1037_0022-006X.63.6.948,FALSE
10.1037_0022-006X.63.6.956,FALSE
10.1037_0022-006X.63.6.966,FALSE
10.1037_0022-006X.63.6.981,FALSE
10.1037_0022-006X.63.6.987,FALSE
10.1037_0022-006X.63.6.997,FALSE
10.1037_0022-006X.64.1.104,FALSE
10.1037_0022-006X.64.1.121,FALSE
10.1037_0022-006X.64.1.130,FALSE
10.1037_0022-006X.64.1.153,FALSE
10.1037_0022-006X.64.1.172,FALSE
10.1037_0022-006X.64.1.191,FALSE
10.1037_0022-006X.64.1.202,FALSE
10.1037_0022-006X.64.1.212,FALSE
10.1037_0022-006X.64.1.221,FALSE
10.1037_0022-006X.64.1.88,FALSE
10.1037_0022-006X.64.1.92,FALSE
10.1037_0022-006X.64.3.435,FALSE
10.1037_0022-006X.64.3.439,FALSE
10.1037_0022-006X.64.3.447,FALSE
10.1037_0022-006X.64.3.459,FALSE
10.1037_0022-006X.64.3.465,FALSE
10.1037_0022-006X.64.3.471,FALSE
10.1037_0022-006X.64.3.481,FALSE
10.1037_0022-006X.64.3.505,FALSE
10.1037_0022-006X.64.3.513,FALSE
10.1037_0022-006X.64.3.517,FALSE
10.1037_0022-006X.64.3.520,FALSE
10.1037_0022-006X.64.3.540,FALSE
10.1037_0022-006X.64.3.552,FALSE
10.1037_0022-006X.64.3.563,FALSE
10.1037_0022-006X.64.3.587,FALSE
10.1037_0022-006X.64.3.593,FALSE
10.1037_0022-006X.64.3.602,FALSE
10.1037_0022-006X.64.3.610,FALSE
10.1037_0022-006X.64.3.614,FALSE
10.1037_0022-006X.64.3.623,FALSE
10.1037_0022-006X.64.4.635,FALSE
10.1037_0022-006X.64.4.638,FALSE
10.1037_0022-006X.64.4.646,FALSE
10.1037_0022-006X.64.4.660,FALSE
10.1037_0022-006X.64.4.669,FALSE
10.1037_0022-006X.64.4.677,FALSE
10.1037_0022-006X.64.4.687,FALSE
10.1037_0022-006X.64.4.694,FALSE
10.1037_0022-006X.64.4.701,FALSE
10.1037_0022-006X.64.4.724,FALSE
10.1037_0022-006X.64.4.731,FALSE
10.1037_0022-006X.64.4.742,FALSE
10.1037_0022-006X.64.4.752,FALSE
10.1037_0022-006X.64.4.764,FALSE
10.1037_0022-006X.64.4.776,FALSE
10.1037_0022-006X.64.4.791,FALSE
10.1037_0022-006X.64.4.799,FALSE
10.1037_0022-006X.64.4.819,FALSE
10.1037_0022-006X.64.5.1003,FALSE
10.1037_0022-006X.64.5.1010,FALSE
10.1037_0022-006X.64.5.1037,FALSE
10.1037_0022-006X.64.5.1044,FALSE
10.1037_0022-006X.64.5.1060,FALSE
10.1037_0022-006X.64.5.1073,FALSE
10.1037_0022-006X.64.5.1079,FALSE
10.1037_0022-006X.64.5.1086,FALSE
10.1037_0022-006X.64.5.1094,FALSE
10.1037_0022-006X.64.5.848,FALSE
10.1037_0022-006X.64.5.851,FALSE
10.1037_0022-006X.64.5.856,FALSE
10.1037_0022-006X.64.5.861,FALSE
10.1037_0022-006X.64.5.868,FALSE
10.1037_0022-006X.64.5.875,FALSE
10.1037_0022-006X.64.5.881,FALSE
10.1037_0022-006X.64.5.892,FALSE
10.1037_0022-006X.64.5.903,FALSE
10.1037_0022-006X.64.5.909,FALSE
10.1037_0022-006X.64.5.915,FALSE
10.1037_0022-006X.64.5.919,FALSE
10.1037_0022-006X.64.5.927,FALSE
10.1037_0022-006X.64.5.936,FALSE
10.1037_0022-006X.64.5.941,FALSE
10.1037_0022-006X.64.5.951,FALSE
10.1037_0022-006X.64.5.959,FALSE
10.1037_0022-006X.64.5.973,FALSE
10.1037_0022-006X.64.5.993,FALSE
10.1037_0022-006X.64.6.1117,FALSE
10.1037_0022-006X.64.6.1120,FALSE
10.1037_0022-006X.64.6.1133,FALSE
10.1037_0022-006X.64.6.1140,FALSE
10.1037_0022-006X.64.6.1152,FALSE
10.1037_0022-006X.64.6.1169,FALSE
10.1037_0022-006X.64.6.1177,FALSE
10.1037_0022-006X.64.6.1192,FALSE
10.1037_0022-006X.64.6.1203,FALSE
10.1037_0022-006X.64.6.1213,FALSE
10.1037_0022-006X.64.6.1222,FALSE
10.1037_0022-006X.64.6.1231,FALSE
10.1037_0022-006X.64.6.1238,FALSE
10.1037_0022-006X.64.6.1245,FALSE
10.1037_0022-006X.64.6.1255,FALSE
10.1037_0022-006X.64.6.1263,FALSE
10.1037_0022-006X.64.6.1276,FALSE
10.1037_0022-006X.64.6.1285,FALSE
10.1037_0022-006X.64.6.1290,FALSE
10.1037_0022-006X.64.6.1306,FALSE
10.1037_0022-006X.64.6.1316,FALSE
10.1037_0022-006X.64.6.1337,FALSE
10.1037_0022-006X.64.6.1347,FALSE
10.1037_0022-006X.64.6.1358,FALSE
10.1037_0022-006X.64.6.1366,FALSE
10.1037_0022-006X.64.6.1387,FALSE
10.1037_0022-006X.64.6.1397,FALSE
10.1037_0022-006X.64.6.1417,FALSE
10.1037_0022-006X.64.6.1425,FALSE
10.1037_0022-006X.65.1.130,FALSE
10.1037_0022-006X.65.1.141,FALSE
10.1037_0022-006X.65.1.15,FALSE
10.1037_0022-006X.65.1.150,FALSE
10.1037_0022-006X.65.1.161,FALSE
10.1037_0022-006X.65.1.169,FALSE
10.1037_0022-006X.65.1.178,FALSE
10.1037_0022-006X.65.1.190,FALSE
10.1037_0022-006X.65.1.24,FALSE
10.1037_0022-006X.65.1.44,FALSE
10.1037_0022-006X.65.1.53,FALSE
10.1037_0022-006X.65.1.6,FALSE
10.1037_0022-006X.65.1.60,FALSE
10.1037_0022-006X.65.1.68,FALSE
10.1037_0022-006X.65.1.79,FALSE
10.1037_0022-006X.65.1.86,FALSE
10.1037_0022-006X.65.2.292.b,FALSE
10.1037_0022-006X.65.2.309,FALSE
10.1037_0022-006X.65.2.319,FALSE
10.1037_0022-006X.65.2.324,FALSE
10.1037_0022-006X.65.2.328,FALSE
10.1037_0022-006X.65.2.333,FALSE
10.1037_0022-006X.65.2.343,FALSE
10.1037_0022-006X.65.4.531,FALSE
10.1037_0022-006X.65.4.542,FALSE
10.1037_0022-006X.65.4.547,FALSE
10.1037_0022-006X.65.4.560,FALSE
10.1037_0022-006X.65.4.576,FALSE
10.1037_0022-006X.65.4.582,FALSE
10.1037_0022-006X.65.4.599,FALSE
10.1037_0022-006X.65.4.611,FALSE
10.1037_0022-006X.65.4.627,FALSE
10.1037_0022-006X.65.4.636,FALSE
10.1037_0022-006X.65.4.663,FALSE
10.1037_0022-006X.65.4.673,FALSE
10.1037_0022-006X.65.4.686,FALSE
10.1037_0022-006X.65.4.699,FALSE
10.1037_0022-006X.65.4.703,FALSE
10.1037_0022-006X.65.5.715,FALSE
10.1037_0022-006X.65.5.727,FALSE
10.1037_0022-006X.65.5.733,FALSE
10.1037_0022-006X.65.5.740,FALSE
10.1037_0022-006X.65.5.749,FALSE
10.1037_0022-006X.65.5.758,FALSE
10.1037_0022-006X.65.5.778,FALSE
10.1037_0022-006X.65.5.789,FALSE
10.1037_0022-006X.65.5.803,FALSE
10.1037_0022-006X.65.5.811,FALSE
10.1037_0022-006X.65.5.834,FALSE
10.1037_0022-006X.65.5.848,FALSE
10.1037_0022-006X.65.5.858,FALSE
10.1037_0022-006X.65.5.889,FALSE
10.1037_0022-006X.65.6.1011,FALSE
10.1037_0022-006X.65.6.1026,FALSE
10.1037_0022-006X.65.6.1036,FALSE
10.1037_0022-006X.65.6.1047,FALSE
10.1037_0022-006X.65.6.907,FALSE
10.1037_0022-006X.65.6.928,FALSE
10.1037_0022-006X.65.6.941,FALSE
10.1037_0022-006X.65.6.950,FALSE
10.1037_0022-006X.65.6.959,FALSE
10.1037_0022-006X.65.6.970,FALSE
10.1037_0022-006X.65.6.984,FALSE
10.1037_0022-006X.65.6.996,FALSE
10.1037_0022-006X.66.1.113,FALSE
10.1037_0022-006X.66.1.121,FALSE
10.1037_0022-006X.66.1.126,FALSE
10.1037_0022-006X.66.1.136,FALSE
10.1037_0022-006X.66.1.143,FALSE
10.1037_0022-006X.66.1.151,FALSE
10.1037_0022-006X.66.1.163,FALSE
10.1037_0022-006X.66.1.168,FALSE
10.1037_0022-006X.66.1.174,FALSE
10.1037_0022-006X.66.1.19,FALSE
10.1037_0022-006X.66.1.193,FALSE
10.1037_0022-006X.66.1.3,FALSE
10.1037_0022-006X.66.1.37,FALSE
10.1037_0022-006X.66.1.53,FALSE
10.1037_0022-006X.66.1.7,FALSE
10.1037_0022-006X.66.1.89,FALSE
10.1037_0022-006X.66.2.219,FALSE
10.1037_0022-006X.66.2.231,FALSE
10.1037_0022-006X.66.2.240,FALSE
10.1037_0022-006X.66.2.259,FALSE
10.1037_0022-006X.66.2.270,FALSE
10.1037_0022-006X.66.2.280,FALSE
10.1037_0022-006X.66.2.313,FALSE
10.1037_0022-006X.66.2.323,FALSE
10.1037_0022-006X.66.2.327,FALSE
10.1037_0022-006X.66.2.348,FALSE
10.1037_0022-006X.66.2.363,FALSE
10.1037_0022-006X.66.2.377,FALSE
10.1037_0022-006X.66.2.385,FALSE
10.1037_0022-006X.66.2.411,FALSE
10.1037_0022-006X.66.2.423,FALSE
10.1037_0022-006X.66.2.429,FALSE
10.1037_0022-006X.66.2.434,FALSE
10.1037_0022-006X.66.3.461,FALSE
10.1037_0022-006X.66.3.474,FALSE
10.1037_0022-006X.66.3.507,FALSE
10.1037_0022-006X.66.3.513,FALSE
10.1037_0022-006X.66.3.521,FALSE
10.1037_0022-006X.66.3.532,FALSE
10.1037_0022-006X.66.3.541,FALSE
10.1037_0022-006X.66.3.568,FALSE
10.1037_0022-006X.66.3.572,FALSE
10.1037_0022-006X.66.3.574,FALSE
10.1037_0022-006X.66.3.579,FALSE
10.1037_0022-006X.66.4.604,FALSE
10.1037_0022-006X.66.4.616,FALSE
10.1037_0022-006X.66.4.624,FALSE
10.1037_0022-006X.66.4.634,FALSE
10.1037_0022-006X.66.4.641,FALSE
10.1037_0022-006X.66.4.655,FALSE
10.1037_0022-006X.66.4.660,FALSE
10.1037_0022-006X.66.4.680,FALSE
10.1037_0022-006X.66.4.685,FALSE
10.1037_0022-006X.66.4.691,FALSE
10.1037_0022-006X.66.4.697,FALSE
10.1037_0022-006X.66.4.702,FALSE
10.1037_0022-006X.66.5.744,FALSE
10.1037_0022-006X.66.5.761,FALSE
10.1037_0022-006X.66.5.768,FALSE
10.1037_0022-006X.66.5.777,FALSE
10.1037_0022-006X.66.5.803,FALSE
10.1037_0022-006X.66.5.811,FALSE
10.1037_0022-006X.66.5.838,FALSE
10.1037_0022-006X.66.5.846,FALSE
10.1037_0022-006X.66.5.853,FALSE
10.1037_0022-006X.66.5.862,FALSE
10.1037_0022-006X.66.6.1023,FALSE
10.1037_0022-006X.66.6.1030,FALSE
10.1037_0022-006X.66.6.1036,FALSE
10.1037_0022-006X.66.6.893,FALSE
10.1037_0022-006X.66.6.906,FALSE
10.1037_0022-006X.66.6.914,FALSE
10.1037_0022-006X.66.6.924,FALSE
10.1037_0022-006X.66.6.932,FALSE
10.1037_0022-006X.66.6.939,FALSE
10.1037_0022-006X.66.6.958,FALSE
10.1037_0022-006X.66.6.979,FALSE
10.1037_0022-006X.66.6.987,FALSE
10.1037_0022-006X.67.1.116,FALSE
10.1037_0022-006X.67.1.124,FALSE
10.1037_0022-006X.67.1.132,FALSE
10.1037_0022-006X.67.1.139,FALSE
10.1037_0022-006X.67.1.145,FALSE
10.1037_0022-006X.67.1.151,FALSE
10.1037_0022-006X.67.1.157,FALSE
10.1037_0022-006X.67.1.19,FALSE
10.1037_0022-006X.67.1.3,FALSE
10.1037_0022-006X.67.1.37,FALSE
10.1037_0022-006X.67.1.64,FALSE
10.1037_0022-006X.67.1.76,FALSE
10.1037_0022-006X.67.1.82,FALSE
10.1037_0022-006X.67.1.95,FALSE
10.1037_0022-006X.67.2.177,FALSE
10.1037_0022-006X.67.2.186,FALSE
10.1037_0022-006X.67.2.194,FALSE
10.1037_0022-006X.67.2.219,FALSE
10.1037_0022-006X.67.2.228,FALSE
10.1037_0022-006X.67.2.252,FALSE
10.1037_0022-006X.67.2.260,FALSE
10.1037_0022-006X.67.2.267,FALSE
10.1037_0022-006X.67.3.428,FALSE
10.1037_0022-006X.67.4.451,FALSE
10.1037_0022-006X.67.4.460,FALSE
10.1037_0022-006X.67.4.470,FALSE
10.1037_0022-006X.67.4.481,FALSE
10.1037_0022-006X.67.5.619,FALSE
10.1037_0022-006X.67.5.658,FALSE
10.1037_0022-006X.67.5.675,FALSE
10.1037_0022-006X.67.5.688,FALSE
10.1037_0022-006X.67.5.698,FALSE
10.1037_0022-006X.67.5.746,FALSE
10.1037_0022-006X.67.5.755,FALSE
10.1037_0022-006X.67.5.765,FALSE
10.1037_0022-006X.67.5.786,FALSE
10.1037_0022-006X.67.5.790,FALSE
10.1037_0022-006X.67.6.1004,FALSE
10.1037_0022-006X.67.6.1009,FALSE
10.1037_0022-006X.67.6.811,FALSE
10.1037_0022-006X.67.6.826,FALSE
10.1037_0022-006X.67.6.837,FALSE
10.1037_0022-006X.67.6.847,FALSE
10.1037_0022-006X.67.6.867,FALSE
10.1037_0022-006X.67.6.881,FALSE
10.1037_0022-006X.67.6.894,FALSE
10.1037_0022-006X.67.6.931,FALSE
10.1037_0022-006X.67.6.945,FALSE
10.1037_0022-006X.67.6.952,FALSE
10.1037_0022-006X.67.6.959,FALSE
10.1037_0022-006X.67.6.975,FALSE
10.1037_0022-006X.67.6.985,FALSE
10.1037_0022-006X.67.6.995,FALSE
10.1037_0022-006X.68.2.220,FALSE
10.1037_0022-006X.68.2.233,FALSE
10.1037_0022-006X.68.2.241,FALSE
10.1037_0022-006X.68.2.250,FALSE
10.1037_0022-006X.68.2.269,FALSE
10.1037_0022-006X.68.3.371,FALSE
10.1037_0022-006X.68.3.378,FALSE
10.1037_0022-006X.68.3.388,FALSE
10.1037_0022-006X.68.3.399,FALSE
10.1037_0022-006X.68.3.417,FALSE
10.1037_0022-006X.68.3.432,FALSE
10.1037_0022-006X.68.3.438,FALSE
10.1037_0022-006X.68.3.468,FALSE
10.1037_0022-006X.68.3.477,FALSE
10.1037_0022-006X.68.3.506,FALSE
10.1037_0022-006X.68.3.513,FALSE
10.1037_0022-006X.68.3.515,FALSE
10.1037_0022-006X.68.3.521,FALSE
10.1037_0022-006X.68.4.547,FALSE
10.1037_0022-006X.68.4.549,FALSE
10.1037_0022-006X.68.4.556,FALSE
10.1037_0022-006X.68.4.564,FALSE
10.1037_0022-006X.68.4.573,FALSE
10.1037_0022-006X.68.4.580,FALSE
10.1037_0022-006X.68.4.594,FALSE
10.1037_0022-006X.68.4.603,FALSE
10.1037_0022-006X.68.4.615,FALSE
10.1037_0022-006X.68.4.641,FALSE
10.1037_0022-006X.68.4.670,FALSE
10.1037_0022-006X.68.4.684,FALSE
10.1037_0022-006X.68.4.710,FALSE
10.1037_0022-006X.68.4.717,FALSE
10.1037_0022-006X.68.4.722,FALSE
10.1037_0022-006X.68.4.728,FALSE
10.1037_0022-006X.68.5.748,FALSE
10.1037_0022-006X.68.5.767,FALSE
10.1037_0022-006X.68.5.782,FALSE
10.1037_0022-006X.68.5.799,FALSE
10.1037_0022-006X.68.5.810,FALSE
10.1037_0022-006X.68.5.830,FALSE
10.1037_0022-006X.68.5.883,FALSE
10.1037_0022-006X.68.5.890,FALSE
10.1037_0022-006X.68.5.917,FALSE
10.1037_0022-006X.68.5.923,FALSE
10.1037_0022-006X.68.5.928,FALSE
10.1037_0022-006X.68.5.934,FALSE
10.1037_0022-006X.68.6.1000,FALSE
10.1037_0022-006X.68.6.1020,FALSE
10.1037_0022-006X.68.6.1033,FALSE
10.1037_0022-006X.68.6.1038,FALSE
10.1037_0022-006X.68.6.1051,FALSE
10.1037_0022-006X.68.6.1062,FALSE
10.1037_0022-006X.68.6.1072,FALSE
10.1037_0022-006X.68.6.1081,FALSE
10.1037_0022-006X.68.6.1094,FALSE
